Substance,Sector,EDGAR Country Code,country,Year,co2_mt,co2_emissions_g
CO2,Buildings,KHM,Cambodia,1979,0.072947913029907,72947913029.907
CO2,Buildings,KHM,Cambodia,1980,0.091548105514543,91548105514.543
CO2,Buildings,KHM,Cambodia,1981,0.075825234017494,75825234017.494
CO2,Buildings,KHM,Cambodia,1982,0.082194227904827,82194227904.827
CO2,Buildings,KHM,Cambodia,1983,0.094675128889142,94675128889.142
CO2,Buildings,KHM,Cambodia,1984,0.079987822982632,79987822982.632
CO2,Buildings,KHM,Cambodia,1985,0.07898722090141,78987220901.41
CO2,Buildings,KHM,Cambodia,1986,0.05847806941849,58478069418.49
CO2,Buildings,KHM,Cambodia,1987,0.075297634639673,75297634639.673
CO2,Buildings,KHM,Cambodia,1988,0.08888233899967,88882338999.67
CO2,Buildings,KHM,Cambodia,1989,0.10423258052046,104232580520.46
CO2,Buildings,KHM,Cambodia,1990,0.042828960689196,42828960689.196
CO2,Buildings,KHM,Cambodia,1991,0.045115240409261,45115240409.261
CO2,Buildings,KHM,Cambodia,1992,0.050305482897275,50305482897.275
CO2,Buildings,KHM,Cambodia,1993,0.049982101000595,49982101000.59499
CO2,Buildings,KHM,Cambodia,1994,0.050431962886044,50431962886.044
CO2,Buildings,KHM,Cambodia,1995,0.12274402095,122744020950
CO2,Buildings,KHM,Cambodia,1996,0.1258100167,125810016700
CO2,Buildings,KHM,Cambodia,1997,0.13194201539,131942015390
CO2,Buildings,KHM,Cambodia,1998,0.12003730607,120037306070
CO2,Buildings,KHM,Cambodia,1999,0.14461701208,144617012080
CO2,Buildings,KHM,Cambodia,2000,0.19398176375,193981763750
CO2,Buildings,KHM,Cambodia,2001,0.13884456647,138844566470
CO2,Buildings,KHM,Cambodia,2002,0.21564938458,215649384580
CO2,Buildings,KHM,Cambodia,2003,0.32612940815,326129408150
CO2,Buildings,KHM,Cambodia,2004,0.2375223829,237522382900
CO2,Buildings,KHM,Cambodia,2005,0.25602149861,256021498610
CO2,Buildings,KHM,Cambodia,2006,0.27452031234,274520312340.00003
CO2,Buildings,KHM,Cambodia,2007,0.24769626307,247696263070
CO2,Buildings,KHM,Cambodia,2008,0.23958235423,239582354230
CO2,Buildings,KHM,Cambodia,2009,0.50513706946,505137069460.00006
CO2,Buildings,KHM,Cambodia,2010,0.28048048988,280480489880
CO2,Buildings,KHM,Cambodia,2011,0.23781291899,237812918990
CO2,Buildings,KHM,Cambodia,2012,0.32418300593,324183005930
CO2,Buildings,KHM,Cambodia,2013,0.50276699833,502766998330.00006
CO2,Buildings,KHM,Cambodia,2014,0.70084140036,700841400360
CO2,Buildings,KHM,Cambodia,2015,0.90580478842,905804788420
CO2,Buildings,KHM,Cambodia,2016,1.03910958288,1039109582880.0001
CO2,Buildings,KHM,Cambodia,2017,1.10640952089,1106409520890
CO2,Buildings,KHM,Cambodia,2018,0.92175305903,921753059030
CO2,Buildings,KHM,Cambodia,2019,1.15676694366,1156766943660
CO2,Buildings,KHM,Cambodia,2020,1.19379944075,1193799440750
CO2,Buildings,KHM,Cambodia,2021,1.21964986915,1219649869150
CO2,Buildings,KHM,Cambodia,2022,1.2792743141625,1279274314162.5
CO2,Buildings,KHM,Cambodia,2023,1.3139236364439,1313923636443.9
CO2,Fuel Exploitation,KHM,Cambodia,1970,6.6072170901783e-10,660.72170901783
CO2,Fuel Exploitation,KHM,Cambodia,1971,6.6072170901783e-10,660.72170901783
CO2,Fuel Exploitation,KHM,Cambodia,1972,6.6073738041341e-11,66.073738041341
CO2,Fuel Exploitation,KHM,Cambodia,1973,7.9287858793786e-11,79.287858793786
CO2,Fuel Exploitation,KHM,Cambodia,1974,5.285648300978e-11,52.85648300978
CO2,Fuel Exploitation,KHM,Cambodia,1975,7.9287858793786e-11,79.287858793786
CO2,Fuel Exploitation,KHM,Cambodia,1976,5.285648300978e-11,52.85648300978
CO2,Fuel Exploitation,KHM,Cambodia,1977,6.6073738041341e-11,66.073738041341
CO2,Fuel Exploitation,KHM,Cambodia,1978,7.9287858793786e-11,79.287858793786
CO2,Fuel Exploitation,KHM,Cambodia,1979,7.9287858793786e-11,79.287858793786
CO2,Fuel Exploitation,KHM,Cambodia,1980,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1981,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1982,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1983,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1984,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1985,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1986,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1987,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1988,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1989,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1990,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1991,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1992,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1993,4.4329543259026e-11,44.329543259025996
CO2,Fuel Exploitation,KHM,Cambodia,1994,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1995,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1996,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1997,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1998,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,1999,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2000,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2001,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2002,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2003,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2004,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2005,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2006,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2007,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2008,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2009,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2010,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2011,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2012,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2013,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2014,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2015,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2016,NA,NA
CO2,Fuel Exploitation,KHM,Cambodia,2017,1.3988199006897e-5,13988199.006896999
CO2,Fuel Exploitation,KHM,Cambodia,2018,2.1593949914483e-5,21593949.914483003
CO2,Fuel Exploitation,KHM,Cambodia,2019,2.5580509649655e-5,25580509.649655
CO2,Fuel Exploitation,KHM,Cambodia,2020,3.0231555564138e-5,30231555.564138003
CO2,Fuel Exploitation,KHM,Cambodia,2021,0.024766748982662,24766748982.662
CO2,Fuel Exploitation,KHM,Cambodia,2022,2.1729321869155e-4,217293218.69155
CO2,Fuel Exploitation,KHM,Cambodia,2023,2.0019705208126e-4,200197052.08126
CO2,Industrial Combustion,KHM,Cambodia,1970,0.0040054943088751,4005494308.8751
CO2,Industrial Combustion,KHM,Cambodia,1971,0.0040054943088751,4005494308.8751
CO2,Industrial Combustion,KHM,Cambodia,1972,0.0050050535302706,5005053530.270599
CO2,Industrial Combustion,KHM,Cambodia,1973,0.0048069667767207,4806966776.7207
CO2,Industrial Combustion,KHM,Cambodia,1974,0.0057120453481642,5712045348.164201
CO2,Industrial Combustion,KHM,Cambodia,1975,0.0050050535302706,5005053530.270599
CO2,Industrial Combustion,KHM,Cambodia,1976,0.0048953637909088,4895363790.9088
CO2,Industrial Combustion,KHM,Cambodia,1977,0.0091770426263473,9177042626.3473
CO2,Industrial Combustion,KHM,Cambodia,1978,0.0088297225009705,8829722500.970499
CO2,Industrial Combustion,KHM,Cambodia,1979,0.012145302111715,12145302111.715
CO2,Industrial Combustion,KHM,Cambodia,1980,0.0092226698945764,9222669894.5764
CO2,Industrial Combustion,KHM,Cambodia,1981,0.021884725203608,21884725203.607998
CO2,Industrial Combustion,KHM,Cambodia,1982,0.015079397812182,15079397812.182
CO2,Industrial Combustion,KHM,Cambodia,1983,0.015027712249384,15027712249.384
CO2,Industrial Combustion,KHM,Cambodia,1984,0.015047150980814,15047150980.814
CO2,Industrial Combustion,KHM,Cambodia,1985,0.020123414000359,20123414000.359
CO2,Industrial Combustion,KHM,Cambodia,1986,0.0173683519829,17368351982.9
CO2,Industrial Combustion,KHM,Cambodia,1987,0.01899549286015,18995492860.149998
CO2,Industrial Combustion,KHM,Cambodia,1988,0.019566944803161,19566944803.161
CO2,Industrial Combustion,KHM,Cambodia,1989,0.017926244769157,17926244769.156998
CO2,Industrial Combustion,KHM,Cambodia,1990,0.03737899629191,37378996291.91
CO2,Industrial Combustion,KHM,Cambodia,1991,0.041040039194753,41040039194.753
CO2,Industrial Combustion,KHM,Cambodia,1992,0.044605882105005,44605882105.005
CO2,Industrial Combustion,KHM,Cambodia,1993,0.043605201045677,43605201045.677
CO2,Industrial Combustion,KHM,Cambodia,1994,0.062159556400364,62159556400.364
CO2,Industrial Combustion,KHM,Cambodia,1995,0.02895251259,28952512590
CO2,Industrial Combustion,KHM,Cambodia,1996,0.04178701545,41787015450
CO2,Industrial Combustion,KHM,Cambodia,1997,0.0449849862,44984986200
CO2,Industrial Combustion,KHM,Cambodia,1998,0.05457890586,54578905860
CO2,Industrial Combustion,KHM,Cambodia,1999,0.057947319,57947319000
CO2,Industrial Combustion,KHM,Cambodia,2000,0.07082443431,70824434310
CO2,Industrial Combustion,KHM,Cambodia,2001,0.07397979261,73979792610
CO2,Industrial Combustion,KHM,Cambodia,2002,0.08378676711,83786767110
CO2,Industrial Combustion,KHM,Cambodia,2003,0.09342329181,93423291810
CO2,Industrial Combustion,KHM,Cambodia,2004,0.10318765386,103187653860
CO2,Industrial Combustion,KHM,Cambodia,2005,0.12582912381,125829123810
CO2,Industrial Combustion,KHM,Cambodia,2006,0.13550857959,135508579590.00002
CO2,Industrial Combustion,KHM,Cambodia,2007,0.14523032919,145230329190
CO2,Industrial Combustion,KHM,Cambodia,2008,0.14851320621,148513206210
CO2,Industrial Combustion,KHM,Cambodia,2009,0.16770135675,167701356750
CO2,Industrial Combustion,KHM,Cambodia,2010,0.65297090076,652970900760
CO2,Industrial Combustion,KHM,Cambodia,2011,0.66508165146,665081651460
CO2,Industrial Combustion,KHM,Cambodia,2012,0.67019012829,670190128290
CO2,Industrial Combustion,KHM,Cambodia,2013,0.6279773292,627977329200
CO2,Industrial Combustion,KHM,Cambodia,2014,0.51859026415,518590264150
CO2,Industrial Combustion,KHM,Cambodia,2015,0.43094037557,430940375570
CO2,Industrial Combustion,KHM,Cambodia,2016,0.71924910386,719249103860
CO2,Industrial Combustion,KHM,Cambodia,2017,0.8149753038,814975303800
CO2,Industrial Combustion,KHM,Cambodia,2018,0.78063227669,780632276690
CO2,Industrial Combustion,KHM,Cambodia,2019,0.83340293,833402930000
CO2,Industrial Combustion,KHM,Cambodia,2020,0.97906723069,979067230690
CO2,Industrial Combustion,KHM,Cambodia,2021,1.02529913473,1025299134730
CO2,Industrial Combustion,KHM,Cambodia,2022,1.0718518735539,1071851873553.9
CO2,Industrial Combustion,KHM,Cambodia,2023,1.1255419621901,1125541962190.0999
CO2,Power Industry,KHM,Cambodia,1970,0.015523770406063,15523770406.063
CO2,Power Industry,KHM,Cambodia,1971,0.015523770406063,15523770406.063
CO2,Power Industry,KHM,Cambodia,1972,0.031858507324841,31858507324.841003
CO2,Power Industry,KHM,Cambodia,1973,0.04769042281504,47690422815.03999
CO2,Power Industry,KHM,Cambodia,1974,0.056384947246062,56384947246.062004
CO2,Power Industry,KHM,Cambodia,1975,0.057442485302827,57442485302.827
CO2,Power Industry,KHM,Cambodia,1976,0.065688941027148,65688941027.14801
CO2,Power Industry,KHM,Cambodia,1977,0.10240301620096,102403016200.95999
CO2,Power Industry,KHM,Cambodia,1978,0.074639346751479,74639346751.479
CO2,Power Industry,KHM,Cambodia,1979,0.082242873129038,82242873129.038
CO2,Power Industry,KHM,Cambodia,1980,0.084754122749666,84754122749.666
CO2,Power Industry,KHM,Cambodia,1981,0.091198160001483,91198160001.483
CO2,Power Industry,KHM,Cambodia,1982,0.1023442405019,102344240501.9
CO2,Power Industry,KHM,Cambodia,1983,0.11567395377326,115673953773.26
CO2,Power Industry,KHM,Cambodia,1984,0.11742166706211,117421667062.11
CO2,Power Industry,KHM,Cambodia,1985,0.13891037850248,138910378502.48
CO2,Power Industry,KHM,Cambodia,1986,0.1394508725406,139450872540.6
CO2,Power Industry,KHM,Cambodia,1987,0.14989256148691,149892561486.91
CO2,Power Industry,KHM,Cambodia,1988,0.15622104266327,156221042663.27
CO2,Power Industry,KHM,Cambodia,1989,0.13732411251352,137324112513.52
CO2,Power Industry,KHM,Cambodia,1990,0.12067791532143,120677915321.43001
CO2,Power Industry,KHM,Cambodia,1991,0.13712828913157,137128289131.56999
CO2,Power Industry,KHM,Cambodia,1992,0.15187060893746,151870608937.46
CO2,Power Industry,KHM,Cambodia,1993,0.16056084127295,160560841272.95
CO2,Power Industry,KHM,Cambodia,1994,0.14103703442978,141037034429.78
CO2,Power Industry,KHM,Cambodia,1995,0.16100745414,161007454140
CO2,Power Industry,KHM,Cambodia,1996,0.20241128358,202411283580
CO2,Power Industry,KHM,Cambodia,1997,0.26078408241,260784082410
CO2,Power Industry,KHM,Cambodia,1998,0.31229284746,312292847460
CO2,Power Industry,KHM,Cambodia,1999,0.34213953978,342139539780
CO2,Power Industry,KHM,Cambodia,2000,0.37778595498,377785954980
CO2,Power Industry,KHM,Cambodia,2001,0.42596891934,425968919340
CO2,Power Industry,KHM,Cambodia,2002,0.58731662841,587316628410
CO2,Power Industry,KHM,Cambodia,2003,0.60718591866,607185918660
CO2,Power Industry,KHM,Cambodia,2004,0.66274422915,662744229150
CO2,Power Industry,KHM,Cambodia,2005,0.77254087935,772540879350
CO2,Power Industry,KHM,Cambodia,2006,0.94663818501,946638185010
CO2,Power Industry,KHM,Cambodia,2007,1.21147213149,1211472131490
CO2,Power Industry,KHM,Cambodia,2008,1.22622252735,1226222527350
CO2,Power Industry,KHM,Cambodia,2009,1.03618582995,1036185829950
CO2,Power Industry,KHM,Cambodia,2010,0.88992690627,889926906270
CO2,Power Industry,KHM,Cambodia,2011,0.90783248481,907832484810
CO2,Power Industry,KHM,Cambodia,2012,0.8991163096,899116309600
CO2,Power Industry,KHM,Cambodia,2013,0.72475489579,724754895790
CO2,Power Industry,KHM,Cambodia,2014,1.519546329,1519546329000
CO2,Power Industry,KHM,Cambodia,2015,2.37413808851,2374138088510
CO2,Power Industry,KHM,Cambodia,2016,3.37762208364,3377622083640
CO2,Power Industry,KHM,Cambodia,2017,3.63608671629,3636086716290
CO2,Power Industry,KHM,Cambodia,2018,3.41992721875,3419927218750
CO2,Power Industry,KHM,Cambodia,2019,4.4667993034,4466799303400
CO2,Power Industry,KHM,Cambodia,2020,4.43473898351,4434738983510
CO2,Power Industry,KHM,Cambodia,2021,4.03635348078,4036353480780
CO2,Power Industry,KHM,Cambodia,2022,4.200508392891,4200508392891
CO2,Power Industry,KHM,Cambodia,2023,4.5433447904727,4543344790472.7
CO2,Processes,KHM,Cambodia,1970,0.033777296325636,33777296325.636
CO2,Processes,KHM,Cambodia,1971,0.036965604149095,36965604149.095
CO2,Processes,KHM,Cambodia,1972,0.041769733248649,41769733248.649
CO2,Processes,KHM,Cambodia,1973,0.054412997902379,54412997902.379005
CO2,Processes,KHM,Cambodia,1974,0.040692109630076,40692109630.076004
CO2,Processes,KHM,Cambodia,1975,0.040660569399523,40660569399.522995
CO2,Processes,KHM,Cambodia,1976,0.040066135744508,40066135744.508
CO2,Processes,KHM,Cambodia,1977,0.039614599317107,39614599317.107
CO2,Processes,KHM,Cambodia,1978,0.019800754140166,19800754140.166
CO2,Processes,KHM,Cambodia,1979,0.014438593665182,14438593665.182
CO2,Processes,KHM,Cambodia,1980,0.014404307956502,14404307956.502
CO2,Processes,KHM,Cambodia,1981,0.014510632597204,14510632597.204
CO2,Processes,KHM,Cambodia,1982,0.015216433402305,15216433402.305
CO2,Processes,KHM,Cambodia,1983,0.015688988097924,15688988097.924
CO2,Processes,KHM,Cambodia,1984,0.016349144151238,16349144151.238
CO2,Processes,KHM,Cambodia,1985,0.016580186083132,16580186083.132002
CO2,Processes,KHM,Cambodia,1986,0.017078071238125,17078071238.125
CO2,Processes,KHM,Cambodia,1987,0.017613787782211,17613787782.211
CO2,Processes,KHM,Cambodia,1988,0.018316154903672,18316154903.672
CO2,Processes,KHM,Cambodia,1989,0.018886486260698,18886486260.697998
CO2,Processes,KHM,Cambodia,1990,0.019629390704129,19629390704.129
CO2,Processes,KHM,Cambodia,1991,0.020484716245049,20484716245.049
CO2,Processes,KHM,Cambodia,1992,0.02125728103155,21257281031.550003
CO2,Processes,KHM,Cambodia,1993,0.022002161408356,22002161408.356003
CO2,Processes,KHM,Cambodia,1994,0.022626435515645,22626435515.645
CO2,Processes,KHM,Cambodia,1995,0.026579060472797,26579060472.797
CO2,Processes,KHM,Cambodia,1996,0.13268317691458,132683176914.58
CO2,Processes,KHM,Cambodia,1997,0.13441320295944,134413202959.44
CO2,Processes,KHM,Cambodia,1998,0.10722562552187,107225625521.87
CO2,Processes,KHM,Cambodia,1999,0.03029076190595,30290761905.949997
CO2,Processes,KHM,Cambodia,2000,0.032847075746471,32847075746.471
CO2,Processes,KHM,Cambodia,2001,0.029089769986187,29089769986.187
CO2,Processes,KHM,Cambodia,2002,0.030795594201883,30795594201.883
CO2,Processes,KHM,Cambodia,2003,0.033141096192221,33141096192.220997
CO2,Processes,KHM,Cambodia,2004,0.034487626165043,34487626165.043
CO2,Processes,KHM,Cambodia,2005,0.035946701798767,35946701798.767
CO2,Processes,KHM,Cambodia,2006,0.036579855741643,36579855741.643
CO2,Processes,KHM,Cambodia,2007,0.080219621213436,80219621213.43599
CO2,Processes,KHM,Cambodia,2008,0.40381859259521,403818592595.21
CO2,Processes,KHM,Cambodia,2009,0.46693366596831,466933665968.31
CO2,Processes,KHM,Cambodia,2010,0.37763523082213,377635230822.13
CO2,Processes,KHM,Cambodia,2011,0.42040438945089,420404389450.88995
CO2,Processes,KHM,Cambodia,2012,0.43255267219173,432552672191.73
CO2,Processes,KHM,Cambodia,2013,0.45042120939803,450421209398.02997
CO2,Processes,KHM,Cambodia,2014,0.58144992446285,581449924462.8501
CO2,Processes,KHM,Cambodia,2015,0.72371592176515,723715921765.15
CO2,Processes,KHM,Cambodia,2016,0.93513191626565,935131916265.6499
CO2,Processes,KHM,Cambodia,2017,1.478290318371,1478290318371
CO2,Processes,KHM,Cambodia,2018,2.0849152486022,2084915248602.1997
CO2,Processes,KHM,Cambodia,2019,3.0752121601305,3075212160130.5
CO2,Processes,KHM,Cambodia,2020,3.2809753724357,3280975372435.6997
CO2,Processes,KHM,Cambodia,2021,3.6093197521792,3609319752179.2
CO2,Processes,KHM,Cambodia,2022,3.6092006989321,3609200698932.1
CO2,Processes,KHM,Cambodia,2023,3.6098636240712,3609863624071.1997
CO2,Transport,KHM,Cambodia,1970,0.065914851403264,65914851403.264
CO2,Transport,KHM,Cambodia,1971,0.065914851403265,65914851403.265
CO2,Transport,KHM,Cambodia,1972,0.071852973244339,71852973244.33899
CO2,Transport,KHM,Cambodia,1973,0.068519002937455,68519002937.455
CO2,Transport,KHM,Cambodia,1974,0.066552711053555,66552711053.55499
CO2,Transport,KHM,Cambodia,1975,0.077185791819155,77185791819.155
CO2,Transport,KHM,Cambodia,1976,0.069889698417517,69889698417.517
CO2,Transport,KHM,Cambodia,1977,0.077477578160303,77477578160.303
CO2,Transport,KHM,Cambodia,1978,0.082244015260348,82244015260.34799
CO2,Transport,KHM,Cambodia,1979,0.088741789905785,88741789905.785
CO2,Transport,KHM,Cambodia,1980,0.090282977946062,90282977946.06201
CO2,Transport,KHM,Cambodia,1981,0.098523312196723,98523312196.723
CO2,Transport,KHM,Cambodia,1982,0.11158971210427,111589712104.27
CO2,Transport,KHM,Cambodia,1983,0.1245210585497,124521058549.7
CO2,Transport,KHM,Cambodia,1984,0.13724730470973,137247304709.73001
CO2,Transport,KHM,Cambodia,1985,0.14943082950267,149430829502.67
CO2,Transport,KHM,Cambodia,1986,0.11920353854874,119203538548.73999
CO2,Transport,KHM,Cambodia,1987,0.13684022393165,136840223931.65
CO2,Transport,KHM,Cambodia,1988,0.14691905756786,146919057567.86002
CO2,Transport,KHM,Cambodia,1989,0.13680281932706,136802819327.06001
CO2,Transport,KHM,Cambodia,1990,0.20917087364552,209170873645.52002
CO2,Transport,KHM,Cambodia,1991,0.23037421910855,230374219108.55
CO2,Transport,KHM,Cambodia,1992,0.25199891520551,251998915205.50998
CO2,Transport,KHM,Cambodia,1993,0.25116700046133,251167000461.33002
CO2,Transport,KHM,Cambodia,1994,0.26570697838438,265706978384.38
CO2,Transport,KHM,Cambodia,1995,1.15812373335,1158123733350
CO2,Transport,KHM,Cambodia,1996,1.15980051378,1159800513780
CO2,Transport,KHM,Cambodia,1997,1.20292826837,1202928268370
CO2,Transport,KHM,Cambodia,1998,1.39528370829,1395283708290
CO2,Transport,KHM,Cambodia,1999,1.3624443207,1362444320700
CO2,Transport,KHM,Cambodia,2000,1.32041415215,1320414152150
CO2,Transport,KHM,Cambodia,2001,1.51381622591,1513816225910
CO2,Transport,KHM,Cambodia,2002,1.32411020178,1324110201780
CO2,Transport,KHM,Cambodia,2003,1.35147815384,1351478153840
CO2,Transport,KHM,Cambodia,2004,1.37437174697,1374371746970
CO2,Transport,KHM,Cambodia,2005,1.50309378338,1503093783380
CO2,Transport,KHM,Cambodia,2006,1.60634590922,1606345909220
CO2,Transport,KHM,Cambodia,2007,2.00372188198,2003721881979.9998
CO2,Transport,KHM,Cambodia,2008,2.06984757025,2069847570250
CO2,Transport,KHM,Cambodia,2009,2.68850112463,2688501124630
CO2,Transport,KHM,Cambodia,2010,2.94732436753,2947324367530
CO2,Transport,KHM,Cambodia,2011,3.12208100626,3122081006260
CO2,Transport,KHM,Cambodia,2012,3.2936745482,3293674548200
CO2,Transport,KHM,Cambodia,2013,3.37503815833,3375038158330
CO2,Transport,KHM,Cambodia,2014,3.69768975851,3697689758510
CO2,Transport,KHM,Cambodia,2015,4.06883241042,4068832410420
CO2,Transport,KHM,Cambodia,2016,4.50939256812,4509392568120
CO2,Transport,KHM,Cambodia,2017,4.80204395247,4802043952470
CO2,Transport,KHM,Cambodia,2018,5.11735573351,5117355733510
CO2,Transport,KHM,Cambodia,2019,6.31121960202,6311219602020
CO2,Transport,KHM,Cambodia,2020,6.69920666595,6699206665950
CO2,Transport,KHM,Cambodia,2021,6.84977722589,6849777225890
CO2,Transport,KHM,Cambodia,2022,7.1808129927132,7180812992713.2
CO2,Transport,KHM,Cambodia,2023,7.364213432141,7364213432141
CO2,Waste,KHM,Cambodia,1970,0.00209507283711,2095072837.1100001
CO2,Waste,KHM,Cambodia,1971,0.00183022663681,1830226636.81
