Substance,Sector,EDGAR Country Code,Country,Year,CO2_Emissions
CO2,Buildings,IDN,Indonesia,1997,32.0381835205
CO2,Buildings,IDN,Indonesia,1998,33.17530623985
CO2,Buildings,IDN,Indonesia,1999,40.15619129933
CO2,Buildings,IDN,Indonesia,2000,45.02374182253
CO2,Buildings,IDN,Indonesia,2001,45.31672730478
CO2,Buildings,IDN,Indonesia,2002,43.70035836087
CO2,Buildings,IDN,Indonesia,2003,43.21587679457
CO2,Buildings,IDN,Indonesia,2004,45.04322300358
CO2,Buildings,IDN,Indonesia,2005,42.31195848491
CO2,Buildings,IDN,Indonesia,2006,37.86507978497
CO2,Buildings,IDN,Indonesia,2007,37.48158908733
CO2,Buildings,IDN,Indonesia,2008,34.42326424141
CO2,Buildings,IDN,Indonesia,2009,30.63086048088
CO2,Buildings,IDN,Indonesia,2010,27.3669297561
CO2,Buildings,IDN,Indonesia,2011,29.54315007749
CO2,Buildings,IDN,Indonesia,2012,33.55253406503
CO2,Buildings,IDN,Indonesia,2013,33.60791162045
CO2,Buildings,IDN,Indonesia,2014,33.04187036871
CO2,Buildings,IDN,Indonesia,2015,29.84070765615
CO2,Buildings,IDN,Indonesia,2016,29.76822230991
CO2,Buildings,IDN,Indonesia,2017,30.71033306493
CO2,Buildings,IDN,Indonesia,2018,30.09680246792
CO2,Buildings,IDN,Indonesia,2019,28.57867447846
CO2,Buildings,IDN,Indonesia,2020,28.67086988337
CO2,Buildings,IDN,Indonesia,2021,30.93880208679
CO2,Buildings,IDN,Indonesia,2022,30.482079689824
CO2,Buildings,IDN,Indonesia,2023,30.562822513657
CO2,Fuel Exploitation,IDN,Indonesia,1970,6.3818561772818
CO2,Fuel Exploitation,IDN,Indonesia,1971,6.7478483708955
CO2,Fuel Exploitation,IDN,Indonesia,1972,9.9743708242763
CO2,Fuel Exploitation,IDN,Indonesia,1973,12.588556394234
CO2,Fuel Exploitation,IDN,Indonesia,1974,14.417432902547
CO2,Fuel Exploitation,IDN,Indonesia,1975,11.628095085831
CO2,Fuel Exploitation,IDN,Indonesia,1976,12.570874656295
CO2,Fuel Exploitation,IDN,Indonesia,1977,25.532377367854
CO2,Fuel Exploitation,IDN,Indonesia,1978,29.65746497282
CO2,Fuel Exploitation,IDN,Indonesia,1979,30.558326203233
CO2,Fuel Exploitation,IDN,Indonesia,1980,21.252711235651
CO2,Fuel Exploitation,IDN,Indonesia,1981,20.308870415235
CO2,Fuel Exploitation,IDN,Indonesia,1982,18.624280102219
CO2,Fuel Exploitation,IDN,Indonesia,1983,16.249189208956
CO2,Fuel Exploitation,IDN,Indonesia,1984,17.571344512113
CO2,Fuel Exploitation,IDN,Indonesia,1985,18.263638641651
CO2,Fuel Exploitation,IDN,Indonesia,1986,19.989731450914
CO2,Fuel Exploitation,IDN,Indonesia,1987,20.644972700278
CO2,Fuel Exploitation,IDN,Indonesia,1988,22.785676262129
CO2,Fuel Exploitation,IDN,Indonesia,1989,21.847725808801
CO2,Fuel Exploitation,IDN,Indonesia,1990,37.367490211245
CO2,Fuel Exploitation,IDN,Indonesia,1991,43.619058493309
CO2,Fuel Exploitation,IDN,Indonesia,1992,46.303909010631
CO2,Fuel Exploitation,IDN,Indonesia,1993,47.437698504145
CO2,Fuel Exploitation,IDN,Indonesia,1994,45.667666892067
CO2,Fuel Exploitation,IDN,Indonesia,1995,51.258750535958
CO2,Fuel Exploitation,IDN,Indonesia,1996,49.914922961786
CO2,Fuel Exploitation,IDN,Indonesia,1997,53.52987131005
CO2,Fuel Exploitation,IDN,Indonesia,1998,61.62774262839
CO2,Fuel Exploitation,IDN,Indonesia,1999,51.210903479858
CO2,Fuel Exploitation,IDN,Indonesia,2000,41.609010356109
CO2,Fuel Exploitation,IDN,Indonesia,2001,43.343123349735
CO2,Fuel Exploitation,IDN,Indonesia,2002,45.036100234111
CO2,Fuel Exploitation,IDN,Indonesia,2003,47.895749053341
CO2,Fuel Exploitation,IDN,Indonesia,2004,41.87948044524
CO2,Fuel Exploitation,IDN,Indonesia,2005,40.800117590513
CO2,Fuel Exploitation,IDN,Indonesia,2006,39.374763256514
CO2,Fuel Exploitation,IDN,Indonesia,2007,37.440139879809
CO2,Fuel Exploitation,IDN,Indonesia,2008,37.277937790211
CO2,Fuel Exploitation,IDN,Indonesia,2009,37.646064413538
CO2,Fuel Exploitation,IDN,Indonesia,2010,44.32348214767
CO2,Fuel Exploitation,IDN,Indonesia,2011,39.414456877368
CO2,Fuel Exploitation,IDN,Indonesia,2012,35.359486451978
CO2,Fuel Exploitation,IDN,Indonesia,2013,34.264726642847
CO2,Fuel Exploitation,IDN,Indonesia,2014,34.683739527565
CO2,Fuel Exploitation,IDN,Indonesia,2015,33.339696007741
CO2,Fuel Exploitation,IDN,Indonesia,2016,34.384635927741
CO2,Fuel Exploitation,IDN,Indonesia,2017,31.328654604113
CO2,Fuel Exploitation,IDN,Indonesia,2018,31.621508950882
CO2,Fuel Exploitation,IDN,Indonesia,2019,30.242047091113
CO2,Fuel Exploitation,IDN,Indonesia,2020,29.47568069062
CO2,Fuel Exploitation,IDN,Indonesia,2021,26.903813728463
CO2,Fuel Exploitation,IDN,Indonesia,2022,27.529230849313
CO2,Fuel Exploitation,IDN,Indonesia,2023,29.337175634272
CO2,Industrial Combustion,IDN,Indonesia,1970,4.92130260107
CO2,Industrial Combustion,IDN,Indonesia,1971,4.92130260107
CO2,Industrial Combustion,IDN,Indonesia,1972,5.30678125212
CO2,Industrial Combustion,IDN,Indonesia,1973,5.70369590692
CO2,Industrial Combustion,IDN,Indonesia,1974,6.12124086573
CO2,Industrial Combustion,IDN,Indonesia,1975,7.7563756894599996
CO2,Industrial Combustion,IDN,Indonesia,1976,7.95403539774
CO2,Industrial Combustion,IDN,Indonesia,1977,9.87190107218
CO2,Industrial Combustion,IDN,Indonesia,1978,13.07467359355
CO2,Industrial Combustion,IDN,Indonesia,1979,16.26589442317
CO2,Industrial Combustion,IDN,Indonesia,1980,19.73786821712
CO2,Industrial Combustion,IDN,Indonesia,1981,21.15467146644
CO2,Industrial Combustion,IDN,Indonesia,1982,21.10333031561
CO2,Industrial Combustion,IDN,Indonesia,1983,21.88995020392
CO2,Industrial Combustion,IDN,Indonesia,1984,19.00401812029
CO2,Industrial Combustion,IDN,Indonesia,1985,24.05094353568
CO2,Industrial Combustion,IDN,Indonesia,1986,28.18228676122
CO2,Industrial Combustion,IDN,Indonesia,1987,26.010454013
CO2,Industrial Combustion,IDN,Indonesia,1988,27.83690105661
CO2,Industrial Combustion,IDN,Indonesia,1989,26.09970383034
CO2,Industrial Combustion,IDN,Indonesia,1990,27.81299710822
CO2,Industrial Combustion,IDN,Indonesia,1991,27.66481203261
CO2,Industrial Combustion,IDN,Indonesia,1992,29.14693609863
CO2,Industrial Combustion,IDN,Indonesia,1993,32.19053492114
CO2,Industrial Combustion,IDN,Indonesia,1994,37.83865142885
CO2,Industrial Combustion,IDN,Indonesia,1995,46.74133899559
CO2,Industrial Combustion,IDN,Indonesia,1996,46.88093630309
CO2,Industrial Combustion,IDN,Indonesia,1997,50.9002013222
CO2,Industrial Combustion,IDN,Indonesia,1998,47.63153882626
CO2,Industrial Combustion,IDN,Indonesia,1999,61.23913546717
CO2,Industrial Combustion,IDN,Indonesia,2000,57.94299952335
CO2,Industrial Combustion,IDN,Indonesia,2001,62.20601730834
CO2,Industrial Combustion,IDN,Indonesia,2002,58.984914059
CO2,Industrial Combustion,IDN,Indonesia,2003,74.67166852841
CO2,Industrial Combustion,IDN,Indonesia,2004,80.25986625456
CO2,Industrial Combustion,IDN,Indonesia,2005,81.30047447957
CO2,Industrial Combustion,IDN,Indonesia,2006,104.64082847613
CO2,Industrial Combustion,IDN,Indonesia,2007,111.19712699639
CO2,Industrial Combustion,IDN,Indonesia,2008,91.56900344194
CO2,Industrial Combustion,IDN,Indonesia,2009,100.24757986088
CO2,Industrial Combustion,IDN,Indonesia,2010,126.17335142804
CO2,Industrial Combustion,IDN,Indonesia,2011,136.20829560036
CO2,Industrial Combustion,IDN,Indonesia,2012,119.42145933286
CO2,Industrial Combustion,IDN,Indonesia,2013,79.35283511137
CO2,Industrial Combustion,IDN,Indonesia,2014,89.46547216537
CO2,Industrial Combustion,IDN,Indonesia,2015,101.29340786818
CO2,Industrial Combustion,IDN,Indonesia,2016,85.9517154785
CO2,Industrial Combustion,IDN,Indonesia,2017,91.61442394535
CO2,Industrial Combustion,IDN,Indonesia,2018,112.07349529545
CO2,Industrial Combustion,IDN,Indonesia,2019,147.01197720328
CO2,Industrial Combustion,IDN,Indonesia,2020,131.12269275292
CO2,Industrial Combustion,IDN,Indonesia,2021,130.75967243845
CO2,Industrial Combustion,IDN,Indonesia,2022,141.77501814002
CO2,Industrial Combustion,IDN,Indonesia,2023,141.21945662286
CO2,Power Industry,IDN,Indonesia,1970,3.64671049068
CO2,Power Industry,IDN,Indonesia,1971,3.64671049068
CO2,Power Industry,IDN,Indonesia,1972,3.94569775488
CO2,Power Industry,IDN,Indonesia,1973,4.1869313160599
CO2,Power Industry,IDN,Indonesia,1974,3.87073686492
CO2,Power Industry,IDN,Indonesia,1975,4.20395052522
CO2,Power Industry,IDN,Indonesia,1976,4.93368709044
CO2,Power Industry,IDN,Indonesia,1977,5.81110637784
CO2,Power Industry,IDN,Indonesia,1978,6.2736378047099
CO2,Power Industry,IDN,Indonesia,1979,6.4493923323
CO2,Power Industry,IDN,Indonesia,1980,6.84882035595
CO2,Power Industry,IDN,Indonesia,1981,7.86233935395
CO2,Power Industry,IDN,Indonesia,1982,8.6154146110501
CO2,Power Industry,IDN,Indonesia,1983,8.86843165116
CO2,Power Industry,IDN,Indonesia,1984,10.67141747319
CO2,Power Industry,IDN,Indonesia,1985,11.56216947699
CO2,Power Industry,IDN,Indonesia,1986,14.16159915718
CO2,Power Industry,IDN,Indonesia,1987,16.2035593342
CO2,Power Industry,IDN,Indonesia,1988,17.31680249756
CO2,Power Industry,IDN,Indonesia,1989,17.99765599748
CO2,Power Industry,IDN,Indonesia,1990,22.49280393615
CO2,Power Industry,IDN,Indonesia,1991,25.01806634678
CO2,Power Industry,IDN,Indonesia,1992,25.40585122775
CO2,Power Industry,IDN,Indonesia,1993,31.77788820029
CO2,Power Industry,IDN,Indonesia,1994,31.86120313273
CO2,Power Industry,IDN,Indonesia,1995,35.49171064439
CO2,Power Industry,IDN,Indonesia,1996,41.73894002344
CO2,Power Industry,IDN,Indonesia,1997,50.497476415989
CO2,Power Industry,IDN,Indonesia,1998,50.3449066684
CO2,Power Industry,IDN,Indonesia,1999,56.922421295071
CO2,Power Industry,IDN,Indonesia,2000,61.948567057419
CO2,Power Industry,IDN,Indonesia,2001,70.13307684581
CO2,Power Industry,IDN,Indonesia,2002,74.50366585875
CO2,Power Industry,IDN,Indonesia,2003,83.263359084
CO2,Power Industry,IDN,Indonesia,2004,86.35138176869
CO2,Power Industry,IDN,Indonesia,2005,92.940107410609
CO2,Power Industry,IDN,Indonesia,2006,99.494075982701
CO2,Power Industry,IDN,Indonesia,2007,110.92026743322
CO2,Power Industry,IDN,Indonesia,2008,124.73961485113
CO2,Power Industry,IDN,Indonesia,2009,124.18235483105
CO2,Power Industry,IDN,Indonesia,2010,119.66230250804
CO2,Power Industry,IDN,Indonesia,2011,147.0088340401
CO2,Power Industry,IDN,Indonesia,2012,143.998749576
CO2,Power Industry,IDN,Indonesia,2013,149.18442057158
CO2,Power Industry,IDN,Indonesia,2014,168.89166965555
CO2,Power Industry,IDN,Indonesia,2015,171.42054149463
CO2,Power Industry,IDN,Indonesia,2016,181.06399886012
CO2,Power Industry,IDN,Indonesia,2017,195.09802500919
CO2,Power Industry,IDN,Indonesia,2018,216.99854030453
CO2,Power Industry,IDN,Indonesia,2019,224.80239994238
CO2,Power Industry,IDN,Indonesia,2020,224.93907846195
CO2,Power Industry,IDN,Indonesia,2021,240.25605890697
CO2,Power Industry,IDN,Indonesia,2022,254.63859836464
CO2,Power Industry,IDN,Indonesia,2023,269.8987878661
CO2,Processes,IDN,Indonesia,1970,0.88815764863205
CO2,Processes,IDN,Indonesia,1971,0.89477223765079
CO2,Processes,IDN,Indonesia,1972,0.97403601679078
CO2,Processes,IDN,Indonesia,1973,1.1470122771008
CO2,Processes,IDN,Indonesia,1974,1.3948406912131
CO2,Processes,IDN,Indonesia,1975,1.587021008183
CO2,Processes,IDN,Indonesia,1976,1.8509608224278
CO2,Processes,IDN,Indonesia,1977,2.745074321081
CO2,Processes,IDN,Indonesia,1978,4.8768124330231
CO2,Processes,IDN,Indonesia,1979,3.9680364932673
CO2,Processes,IDN,Indonesia,1980,5.1486692816628
CO2,Processes,IDN,Indonesia,1981,5.3488631567905
CO2,Processes,IDN,Indonesia,1982,5.7365343824296
CO2,Processes,IDN,Indonesia,1983,7.3256053181599
CO2,Processes,IDN,Indonesia,1984,9.0059620896444
CO2,Processes,IDN,Indonesia,1985,10.594301482777
CO2,Processes,IDN,Indonesia,1986,11.777961926958
CO2,Processes,IDN,Indonesia,1987,12.028769224974
CO2,Processes,IDN,Indonesia,1988,12.154644265867
CO2,Processes,IDN,Indonesia,1989,14.384188417701
CO2,Processes,IDN,Indonesia,1990,15.378602233138
CO2,Processes,IDN,Indonesia,1991,15.352416022354
CO2,Processes,IDN,Indonesia,1992,14.411863712874
CO2,Processes,IDN,Indonesia,1993,17.905610270906
CO2,Processes,IDN,Indonesia,1994,20.92176074505
CO2,Processes,IDN,Indonesia,1995,22.988104579204
CO2,Processes,IDN,Indonesia,1996,23.21616048309
CO2,Processes,IDN,Indonesia,1997,24.580677594652
CO2,Processes,IDN,Indonesia,1998,22.445887111741
CO2,Processes,IDN,Indonesia,1999,23.301806521921
CO2,Processes,IDN,Indonesia,2000,26.228645052185
CO2,Processes,IDN,Indonesia,2001,28.165171671052
CO2,Processes,IDN,Indonesia,2002,30.654625460287
CO2,Processes,IDN,Indonesia,2003,31.104340617281
CO2,Processes,IDN,Indonesia,2004,31.354942504932
CO2,Processes,IDN,Indonesia,2005,30.718728874119
CO2,Processes,IDN,Indonesia,2006,31.419232837713
CO2,Processes,IDN,Indonesia,2007,32.378000468429
CO2,Processes,IDN,Indonesia,2008,32.277228706071
CO2,Processes,IDN,Indonesia,2009,30.9652765879
CO2,Processes,IDN,Indonesia,2010,31.543593464857
CO2,Processes,IDN,Indonesia,2011,34.089841978896
CO2,Processes,IDN,Indonesia,2012,36.338317606631
CO2,Processes,IDN,Indonesia,2013,37.295845890919
CO2,Processes,IDN,Indonesia,2014,37.181645790398
CO2,Processes,IDN,Indonesia,2015,38.503199641888
CO2,Processes,IDN,Indonesia,2016,42.222453528971
CO2,Processes,IDN,Indonesia,2017,45.977114424132
CO2,Processes,IDN,Indonesia,2018,49.383233400135
CO2,Processes,IDN,Indonesia,2019,51.093858092392
CO2,Processes,IDN,Indonesia,2020,47.491174592503
CO2,Processes,IDN,Indonesia,2021,48.791686166856
CO2,Processes,IDN,Indonesia,2022,48.603828659441
CO2,Processes,IDN,Indonesia,2023,47.91334800851
CO2,Transport,IDN,Indonesia,1970,8.1011548703
CO2,Transport,IDN,Indonesia,1971,8.1011548702999
CO2,Transport,IDN,Indonesia,1972,8.73197047702
CO2,Transport,IDN,Indonesia,1973,9.2567068316301
CO2,Transport,IDN,Indonesia,1974,10.6348514349
CO2,Transport,IDN,Indonesia,1975,11.64831860632
CO2,Transport,IDN,Indonesia,1976,12.30931492305
CO2,Transport,IDN,Indonesia,1977,13.32582308035
CO2,Transport,IDN,Indonesia,1978,14.73165545843
CO2,Transport,IDN,Indonesia,1979,15.84020851173
CO2,Transport,IDN,Indonesia,1980,17.85415771537
CO2,Transport,IDN,Indonesia,1981,19.64032812088
CO2,Transport,IDN,Indonesia,1982,20.81207977394
CO2,Transport,IDN,Indonesia,1983,20.13213373281
CO2,Transport,IDN,Indonesia,1984,20.48743820933
CO2,Transport,IDN,Indonesia,1985,21.12068753467
CO2,Transport,IDN,Indonesia,1986,22.36901396076
CO2,Transport,IDN,Indonesia,1987,24.46078145244
CO2,Transport,IDN,Indonesia,1988,26.50952598692
CO2,Transport,IDN,Indonesia,1989,28.82721504282
CO2,Transport,IDN,Indonesia,1990,32.197994696
CO2,Transport,IDN,Indonesia,1991,35.85064643752
CO2,Transport,IDN,Indonesia,1992,37.91341834255
CO2,Transport,IDN,Indonesia,1993,40.48827900208
CO2,Transport,IDN,Indonesia,1994,45.35300755453
CO2,Transport,IDN,Indonesia,1995,49.25679777776
CO2,Transport,IDN,Indonesia,1996,54.59768653919
CO2,Transport,IDN,Indonesia,1997,60.6500314852
CO2,Transport,IDN,Indonesia,1998,59.19949439134
CO2,Transport,IDN,Indonesia,1999,58.78316474704
CO2,Transport,IDN,Indonesia,2000,62.68612776374
CO2,Transport,IDN,Indonesia,2001,66.75305325947
CO2,Transport,IDN,Indonesia,2002,67.99046218739
CO2,Transport,IDN,Indonesia,2003,69.27427381794
CO2,Transport,IDN,Indonesia,2004,70.82856155682
CO2,Transport,IDN,Indonesia,2005,69.83829558724
CO2,Transport,IDN,Indonesia,2006,66.2946456147
CO2,Transport,IDN,Indonesia,2007,67.8143903019
CO2,Transport,IDN,Indonesia,2008,72.07025501784
CO2,Transport,IDN,Indonesia,2009,81.68173798914
CO2,Transport,IDN,Indonesia,2010,89.113882729321
CO2,Transport,IDN,Indonesia,2011,108.49601849431
CO2,Transport,IDN,Indonesia,2012,129.62471574114
CO2,Transport,IDN,Indonesia,2013,136.11807486325
CO2,Transport,IDN,Indonesia,2014,136.58698523781
CO2,Transport,IDN,Indonesia,2015,132.02499103175
CO2,Transport,IDN,Indonesia,2016,128.09968047173
CO2,Transport,IDN,Indonesia,2017,135.04368197664
CO2,Transport,IDN,Indonesia,2018,150.98920941595
CO2,Transport,IDN,Indonesia,2019,149.4780948963
CO2,Transport,IDN,Indonesia,2020,126.81636425634
CO2,Transport,IDN,Indonesia,2021,135.66735415277
CO2,Transport,IDN,Indonesia,2022,147.5567533857
CO2,Transport,IDN,Indonesia,2023,149.53849144114
CO2,Waste,IDN,Indonesia,1970,0.0197503457828
CO2,Waste,IDN,Indonesia,1971,0.02081500676216
CO2,Waste,IDN,Indonesia,1972,0.02191661345488
CO2,Waste,IDN,Indonesia,1973,0.02305516586096
CO2,Waste,IDN,Indonesia,1974,0.02422962325608
CO2,Waste,IDN,Indonesia,1975,0.0254405060024
CO2,Waste,IDN,Indonesia,1976,0.02683299514256
CO2,Waste,IDN,Indonesia,1977,0.02826711325552
CO2,Waste,IDN,Indonesia,1978,0.02974546215208
CO2,Waste,IDN,Indonesia,1979,0.0312711640052
CO2,Waste,IDN,Indonesia,1980,0.0328452595392
CO2,Waste,IDN,Indonesia,1981,0.03483460407688
CO2,Waste,IDN,Indonesia,1982,0.0368884735224
CO2,Waste,IDN,Indonesia,1983,0.03900218461632
CO2,Waste,IDN,Indonesia,1984,0.0411658504776
CO2,Waste,IDN,Indonesia,1985,0.04337114531168
CO2,Waste,IDN,Indonesia,1986,0.04578770718272
CO2,Waste,IDN,Indonesia,1987,0.0482479794752
CO2,Waste,IDN,Indonesia,1988,0.05075248255128
CO2,Waste,IDN,Indonesia,1989,0.05330433858392
CO2,Waste,IDN,Indonesia,1990,0.05590614938392
CO2,Waste,IDN,Indonesia,1991,0.0589284128092
CO2,Waste,IDN,Indonesia,1992,0.06201103824504
CO2,Waste,IDN,Indonesia,1993,0.06515142388064
CO2,Waste,IDN,Indonesia,1994,0.06834384573224
CO2,Waste,IDN,Indonesia,1995,0.07158466126472
CO2,Waste,IDN,Indonesia,1996,0.0750466307152
CO2,Waste,IDN,Indonesia,1997,0.078561677106
CO2,Waste,IDN,Indonesia,1998,0.08213760586952
CO2,Waste,IDN,Indonesia,1999,0.08578534461112
CO2,Waste,IDN,Indonesia,2000,0.09434009852152
CO2,Waste,IDN,Indonesia,2001,0.09745758822208
CO2,Waste,IDN,Indonesia,2002,0.1006406435548
CO2,Waste,IDN,Indonesia,2003,0.10389082560616
CO2,Waste,IDN,Indonesia,2004,0.107207614014
CO2,Waste,IDN,Indonesia,2005,0.110589968054
CO2,Waste,IDN,Indonesia,2006,0.1140529782288
CO2,Waste,IDN,Indonesia,2007,0.11758155403576
CO2,Waste,IDN,Indonesia,2008,0.12117361402624
CO2,Waste,IDN,Indonesia,2009,0.1248244749408
CO2,Waste,IDN,Indonesia,2010,0.12853049424432
CO2,Waste,IDN,Indonesia,2011,0.13199194333264
CO2,Waste,IDN,Indonesia,2012,0.13549398066944
CO2,Waste,IDN,Indonesia,2013,0.139027760098
CO2,Waste,IDN,Indonesia,2014,0.14257923184
CO2,Waste,IDN,Indonesia,2015,0.14613694792792
CO2,Waste,IDN,Indonesia,2016,0.14965303504304
CO2,Waste,IDN,Indonesia,2017,0.15316704070952
CO2,Waste,IDN,Indonesia,2018,0.15667896492736
CO2,Waste,IDN,Indonesia,2019,0.16019297059384
CO2,Waste,IDN,Indonesia,2020,0.16371322060624
CO2,Waste,IDN,Indonesia,2021,0.16719184164584
CO2,Waste,IDN,Indonesia,2022,0.1706996029664
CO2,Waste,IDN,Indonesia,2023,0.17428095872411
CO2,Buildings,LAO,Laos,1970,0.14507025826699
CO2,Buildings,LAO,Laos,1971,0.14507025826699
CO2,Buildings,LAO,Laos,1972,0.12687740854713
CO2,Buildings,LAO,Laos,1973,0.16842468766362
CO2,Buildings,LAO,Laos,1974,0.23860906856216
CO2,Buildings,LAO,Laos,1975,0.14378337060613
CO2,Buildings,LAO,Laos,1976,0.1375497868053
CO2,Buildings,LAO,Laos,1977,0.081083922898073
CO2,Buildings,LAO,Laos,1978,0.11435662151294
CO2,Buildings,LAO,Laos,1979,0.11518091531038
CO2,Buildings,LAO,Laos,1980,0.14454964028612
CO2,Buildings,LAO,Laos,1981,0.045495140410495
CO2,Buildings,LAO,Laos,1982,0.041097113915053
CO2,Buildings,LAO,Laos,1983,0.045444061866789
CO2,Buildings,LAO,Laos,1984,0.031423787571753
CO2,Buildings,LAO,Laos,1985,0.033851666100605
CO2,Buildings,LAO,Laos,1986,0.031327537188477
CO2,Buildings,LAO,Laos,1987,0.040338018556968
CO2,Buildings,LAO,Laos,1988,0.044441169499835
CO2,Buildings,LAO,Laos,1989,0.059065128961593
CO2,Buildings,LAO,Laos,1990,0.025359674288757
CO2,Buildings,LAO,Laos,1991,0.029947013098566
CO2,Buildings,LAO,Laos,1992,0.031952190100922
CO2,Buildings,LAO,Laos,1993,0.032507200948661
CO2,Buildings,LAO,Laos,1994,0.034925679870151
CO2,Buildings,LAO,Laos,1995,0.033815115900126
CO2,Buildings,LAO,Laos,1996,0.041778972052617
CO2,Buildings,LAO,Laos,1997,0.058796990887506
CO2,Buildings,LAO,Laos,1998,0.051396920521917
CO2,Buildings,LAO,Laos,1999,0.043562091551453
CO2,Buildings,LAO,Laos,2000,0.00622265698
CO2,Buildings,LAO,Laos,2001,0.00622265698
CO2,Buildings,LAO,Laos,2002,0.00622265698
CO2,Buildings,LAO,Laos,2003,0.00622265698
CO2,Buildings,LAO,Laos,2004,0.00622265698
CO2,Buildings,LAO,Laos,2005,0.00622265698
CO2,Buildings,LAO,Laos,2006,0.00622265698
CO2,Buildings,LAO,Laos,2007,0.00622265698
CO2,Buildings,LAO,Laos,2008,0.00622265698
CO2,Buildings,LAO,Laos,2009,0.00622265698
CO2,Buildings,LAO,Laos,2010,0.00622265698
CO2,Buildings,LAO,Laos,2011,0.00933399178
CO2,Buildings,LAO,Laos,2012,0.00933399178
CO2,Buildings,LAO,Laos,2013,0.00933399178
CO2,Buildings,LAO,Laos,2014,0.00933399178
CO2,Buildings,LAO,Laos,2015,0.00933399178
CO2,Buildings,LAO,Laos,2016,0.02177931836
CO2,Buildings,LAO,Laos,2017,0.03885612522
CO2,Buildings,LAO,Laos,2018,0.03961540121
CO2,Buildings,LAO,Laos,2019,0.07059820162
CO2,Buildings,LAO,Laos,2020,0.07844798675
CO2,Buildings,LAO,Laos,2021,0.0785787615
CO2,Buildings,LAO,Laos,2022,0.082420204165405
CO2,Buildings,LAO,Laos,2023,0.084652566829936
CO2,Fuel Exploitation,LAO,Laos,1970,1.0432448037124e-9
CO2,Fuel Exploitation,LAO,Laos,1971,1.0432448037124e-9
CO2,Fuel Exploitation,LAO,Laos,1972,1.0432695480212e-10
CO2,Fuel Exploitation,LAO,Laos,1973,1.2519135599019e-10
CO2,Fuel Exploitation,LAO,Laos,1974,8.3457604752284e-11
CO2,Fuel Exploitation,LAO,Laos,1975,1.2519135599019e-10
CO2,Fuel Exploitation,LAO,Laos,1976,8.3457604752284e-11
CO2,Fuel Exploitation,LAO,Laos,1977,1.0432695480212e-10
CO2,Fuel Exploitation,LAO,Laos,1978,1.2519135599019e-10
CO2,Fuel Exploitation,LAO,Laos,1979,1.2519135599019e-10
CO2,Fuel Exploitation,LAO,Laos,1980,NA
CO2,Fuel Exploitation,LAO,Laos,1981,NA
CO2,Fuel Exploitation,LAO,Laos,1982,NA
CO2,Fuel Exploitation,LAO,Laos,1983,NA
CO2,Fuel Exploitation,LAO,Laos,1984,NA
CO2,Fuel Exploitation,LAO,Laos,1985,NA
CO2,Fuel Exploitation,LAO,Laos,1986,NA
CO2,Fuel Exploitation,LAO,Laos,1987,NA
CO2,Fuel Exploitation,LAO,Laos,1988,NA
CO2,Fuel Exploitation,LAO,Laos,1989,NA
CO2,Fuel Exploitation,LAO,Laos,1990,2.0567226213143e-5
CO2,Fuel Exploitation,LAO,Laos,1991,3.2467968796648e-5
CO2,Fuel Exploitation,LAO,Laos,1992,1.8120951491734e-4
CO2,Fuel Exploitation,LAO,Laos,1993,7.9308712062831e-5
CO2,Fuel Exploitation,LAO,Laos,1994,1.0476723097104e-4
CO2,Fuel Exploitation,LAO,Laos,1995,1.2418245920602e-4
CO2,Fuel Exploitation,LAO,Laos,1996,1.829635239212e-4
CO2,Fuel Exploitation,LAO,Laos,1997,2.2285846156981e-4
CO2,Fuel Exploitation,LAO,Laos,1998,2.483782040487e-4
CO2,Fuel Exploitation,LAO,Laos,1999,2.7259786101995e-4
CO2,Fuel Exploitation,LAO,Laos,2000,2.0521166398498e-4
CO2,Fuel Exploitation,LAO,Laos,2001,2.5793261207001e-4
CO2,Fuel Exploitation,LAO,Laos,2002,3.6811139127279e-4
CO2,Fuel Exploitation,LAO,Laos,2003,4.4213733632008e-4
CO2,Fuel Exploitation,LAO,Laos,2004,5.3353437269779e-4
CO2,Fuel Exploitation,LAO,Laos,2005,5.8813714943937e-4
CO2,Fuel Exploitation,LAO,Laos,2006,7.023501866948e-4
CO2,Fuel Exploitation,LAO,Laos,2007,8.4109288102023e-4
CO2,Fuel Exploitation,LAO,Laos,2008,0.0011410201176575
CO2,Fuel Exploitation,LAO,Laos,2009,0.0012252604212701
CO2,Fuel Exploitation,LAO,Laos,2010,0.0022275300376698
CO2,Fuel Exploitation,LAO,Laos,2011,0.0023821343845935
CO2,Fuel Exploitation,LAO,Laos,2012,0.0024845540412194
CO2,Fuel Exploitation,LAO,Laos,2013,0.0026298509556625
CO2,Fuel Exploitation,LAO,Laos,2014,0.0027751461460084
CO2,Fuel Exploitation,LAO,Laos,2015,0.002591224828809
CO2,Fuel Exploitation,LAO,Laos,2016,0.004889528301466
CO2,Fuel Exploitation,LAO,Laos,2017,0.0049254879731737
CO2,Fuel Exploitation,LAO,Laos,2018,0.0056833362996052
CO2,Fuel Exploitation,LAO,Laos,2019,0.0056934524849611
CO2,Fuel Exploitation,LAO,Laos,2020,0.0070151234101107
CO2,Fuel Exploitation,LAO,Laos,2021,0.010538240933578
CO2,Fuel Exploitation,LAO,Laos,2022,0.008769604973044
CO2,Fuel Exploitation,LAO,Laos,2023,0.009538428373018
